,Order,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,Batting Team,Bowling Team,Match ID,Match No,Season,Season Match No
2075,1,CA Rose,3.0,0,17,0,5.66,,,,0,0,Melbourne Stars,Hobart Hurricanes,1023591,177,BBL06,6
2076,2,SW Tait,4.0,0,56,0,14.0,,,,2,0,Melbourne Stars,Hobart Hurricanes,1023591,177,BBL06,6
2077,3,SCJ Broad,3.4,0,35,2,9.54,,,,0,0,Melbourne Stars,Hobart Hurricanes,1023591,177,BBL06,6
2078,4,HP Kingston,3.0,0,37,0,12.33,,,,0,0,Melbourne Stars,Hobart Hurricanes,1023591,177,BBL06,6
2079,5,CJ Boyce,4.0,0,39,1,9.75,,,,0,0,Melbourne Stars,Hobart Hurricanes,1023591,177,BBL06,6
2080,1,J Botha,4.0,0,26,1,6.5,,,,0,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2081,2,SNJ O'Keefe,4.0,0,23,1,5.75,,,,0,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2082,3,DE Bollinger,2.0,0,20,1,10.0,,,,0,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2083,4,WER Somerville,2.0,0,10,2,5.0,,,,0,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2084,5,SA Abbott,4.0,0,30,2,7.5,,,,1,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2085,6,BJ Dwarshuis,4.0,0,21,1,5.25,,,,0,0,Perth Scorchers,Sydney Sixers,1023593,178,BBL06,7
2086,1,DJ Willey,2.0,0,15,0,7.5,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2087,2,AC Agar,4.0,0,34,0,8.5,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2088,3,AJ Turner,1.0,0,12,0,12.0,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2089,4,AJ Tye,4.0,0,15,3,3.75,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2090,5,JA Richardson,4.0,0,36,0,9.0,,,,1,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2091,6,MR Marsh,2.0,0,13,1,6.5,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2092,7,AC Voges,1.0,0,6,0,6.0,,,,0,0,Sydney Sixers,Perth Scorchers,1023593,178,BBL06,7
2093,1,S Badree,4.0,0,20,2,5.0,13.0,2.0,0.0,1,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2094,2,MT Steketee,4.0,0,18,1,4.5,15.0,3.0,0.0,0,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2095,3,JS Floros,1.0,0,4,0,4.0,3.0,0.0,0.0,1,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2096,4,JD Wildermuth,4.0,0,40,2,10.0,5.0,1.0,2.0,4,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2097,5,BCJ Cutting,4.0,0,24,1,6.0,8.0,2.0,0.0,0,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2098,6,MJ Swepson,3.0,0,49,1,16.33,5.0,1.0,5.0,1,0,Sydney Thunder,Brisbane Heat,1023595,179,BBL06,8
2099,1,CJ McKay,4.0,0,38,1,9.5,9.0,2.0,3.0,2,0,Brisbane Heat,Sydney Thunder,1023595,179,BBL06,8
2100,2,PJ Cummins,4.0,0,46,2,11.5,10.0,8.0,1.0,1,0,Brisbane Heat,Sydney Thunder,1023595,179,BBL06,8
2101,3,AD Russell,3.4,0,25,0,6.81,8.0,1.0,1.0,0,0,Brisbane Heat,Sydney Thunder,1023595,179,BBL06,8
2102,4,Fawad Ahmed,4.0,0,19,2,4.75,9.0,1.0,0.0,1,0,Brisbane Heat,Sydney Thunder,1023595,179,BBL06,8
2103,5,CJ Green,4.0,0,31,2,7.75,8.0,0.0,3.0,0,0,Brisbane Heat,Sydney Thunder,1023595,179,BBL06,8
2104,1,DJ Willey,3.0,0,15,2,5.0,,,,1,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2105,2,MG Johnson,4.0,0,31,1,7.75,,,,1,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2106,3,MR Marsh,4.0,0,29,1,7.25,,,,0,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2107,4,AJ Tye,4.0,0,33,1,8.25,,,,0,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2108,5,AJ Turner,4.0,0,25,2,6.25,,,,0,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2109,6,AC Agar,1.0,0,12,0,12.0,,,,0,0,Melbourne Renegades,Perth Scorchers,1023597,180,BBL06,9
2110,1,TLW Cooper,1.0,0,4,0,4.0,,,,0,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2111,2,CP Tremain,4.0,0,19,0,4.75,,,,0,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2112,3,NJ Rimmington,4.0,0,45,1,11.25,,,,1,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2113,4,DJ Bravo,1.0,0,14,0,14.0,,,,1,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2114,5,SP Narine,4.0,0,20,2,5.0,,,,0,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2115,6,GB Hogg,4.0,0,31,0,7.75,,,,1,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2116,7,AJ Finch,2.0,0,17,1,8.5,,,,0,0,Perth Scorchers,Melbourne Renegades,1023597,180,BBL06,9
2117,1,S Badree,4.0,0,26,1,6.5,,,,1,0,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2118,2,MT Steketee,4.0,0,29,2,7.25,,,,2,1,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2119,3,JS Floros,1.0,0,16,0,16.0,,,,0,0,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2120,4,JD Wildermuth,3.0,0,26,2,8.66,,,,0,0,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2121,5,BCJ Cutting,4.0,0,42,1,10.5,,,,3,0,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2122,6,MJ Swepson,4.0,0,32,1,8.0,,,,1,0,Hobart Hurricanes,Brisbane Heat,1023599,181,BBL06,10
2123,1,CA Rose,3.0,0,30,0,10.0,,,,0,0,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2124,2,SCJ Broad,3.0,0,24,1,8.0,,,,0,2,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2125,3,HP Kingston,1.0,0,22,0,22.0,,,,1,0,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2126,4,SW Tait,3.0,0,34,1,11.33,,,,1,0,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2127,5,CJ Boyce,4.0,0,29,1,7.25,,,,0,0,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2128,6,DJM Short,2.2,0,35,0,15.0,,,,0,0,Brisbane Heat,Hobart Hurricanes,1023599,181,BBL06,10
2129,1,J Botha,4.0,0,38,0,9.5,,,,0,0,Adelaide Strikers,Sydney Sixers,1023601,182,BBL06,11
2130,2,BJ Dwarshuis,4.0,0,34,2,8.5,,,,0,0,Adelaide Strikers,Sydney Sixers,1023601,182,BBL06,11
2131,3,DE Bollinger,4.0,0,40,0,10.0,,,,0,0,Adelaide Strikers,Sydney Sixers,1023601,182,BBL06,11
2132,4,WER Somerville,4.0,0,22,1,5.5,,,,0,0,Adelaide Strikers,Sydney Sixers,1023601,182,BBL06,11
2133,5,SA Abbott,4.0,0,16,5,4.0,,,,2,0,Adelaide Strikers,Sydney Sixers,1023601,182,BBL06,11
2134,1,TD Andrews,2.0,0,17,0,8.5,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2135,2,TM Head,2.0,0,14,1,7.0,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2136,3,CJ Jordan,3.0,0,27,2,9.0,,,,2,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2137,4,B Stanlake,3.2,0,17,3,5.1,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2138,5,B Laughlin,4.0,0,10,2,2.5,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2139,6,LN O'Connor,3.0,0,12,2,4.0,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2140,7,KA Pollard,1.0,0,6,0,6.0,,,,0,0,Sydney Sixers,Adelaide Strikers,1023601,182,BBL06,11
2141,1,MA Beer,3.0,0,21,0,7.0,5.0,2.0,0.0,0,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2142,2,BW Hilfenhaus,3.0,0,33,0,11.0,1.0,3.0,1.0,1,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2143,3,SM Boland,4.0,0,44,1,11.0,5.0,4.0,2.0,0,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2144,4,MP Stoinis,3.0,0,24,1,8.0,5.0,2.0,0.0,1,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2145,5,JP Faulkner,4.0,0,19,1,4.75,7.0,0.0,0.0,0,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2146,6,A Zampa,3.0,0,26,1,8.66,4.0,0.0,2.0,1,0,Melbourne Renegades,Melbourne Stars,1023603,183,BBL06,12
2147,1,TLW Cooper,1.0,0,5,1,5.0,2.0,0.0,0.0,0,0,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2148,2,CP Tremain,3.0,0,30,1,10.0,6.0,4.0,0.0,4,1,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2149,3,CAH Stevenson,2.0,0,21,1,10.5,3.0,3.0,0.0,0,0,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2150,4,TL Lawford,4.0,0,46,0,11.5,6.0,5.0,1.0,1,1,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2151,5,SP Narine,4.0,0,26,0,6.5,6.0,1.0,0.0,0,1,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2152,6,GB Hogg,4.0,0,22,3,5.5,7.0,0.0,0.0,1,0,Melbourne Stars,Melbourne Renegades,1023603,183,BBL06,12
2153,1,CJ McKay,3.0,0,33,1,11.0,,,,0,0,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2154,2,AD Russell,4.0,0,38,0,9.5,,,,1,1,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2155,3,PJ Cummins,4.0,0,28,1,7.0,,,,2,0,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2156,4,CJ Green,4.0,0,21,1,5.25,,,,0,0,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2157,5,Fawad Ahmed,3.0,0,28,0,9.33,,,,1,0,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2158,6,SR Watson,2.0,0,18,1,9.0,,,,0,0,Perth Scorchers,Sydney Thunder,1023605,184,BBL06,13
2159,1,DJ Willey,4.0,0,21,2,5.25,,,,1,0,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2160,2,AJ Turner,2.0,0,17,1,8.5,,,,1,0,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2161,3,JA Richardson,3.0,0,18,1,6.0,,,,0,1,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2162,4,MG Johnson,4.0,0,30,1,7.5,,,,2,0,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2163,5,AJ Tye,4.0,0,16,1,4.0,,,,0,0,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2164,6,MR Marsh,3.0,0,25,1,8.33,,,,0,0,Sydney Thunder,Perth Scorchers,1023605,184,BBL06,13
2165,1,SCJ Broad,4.0,0,17,1,4.25,,,,0,1,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2166,2,BJ Webster,4.0,0,28,0,7.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2167,3,DT Christian,4.0,0,14,5,3.5,,,,1,0,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2168,4,S Milenko,4.0,0,50,2,12.5,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2169,5,CA Rose,3.0,0,21,1,7.0,,,,1,0,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2170,6,CJ Boyce,1.0,0,11,0,11.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023607,185,BBL06,14
2171,1,TM Head,4.0,0,22,1,5.5,,,,1,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2172,2,B Stanlake,4.0,0,17,1,4.25,,,,1,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2173,3,CJ Jordan,3.0,0,30,0,10.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2174,4,B Laughlin,2.0,0,9,0,4.5,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2175,5,LN O'Connor,2.0,0,20,0,10.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2176,6,MG Neser,1.4,0,28,0,16.8,,,,0,1,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2177,7,KA Pollard,1.0,0,7,0,7.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023607,185,BBL06,14
2178,1,HTRY Thornton,4.0,0,40,1,10.0,11.0,4.0,2.0,1,0,Brisbane Heat,Sydney Sixers,1023609,186,BBL06,15
2179,2,J Botha,4.0,0,24,2,6.0,11.0,1.0,1.0,0,0,Brisbane Heat,Sydney Sixers,1023609,186,BBL06,15
2180,3,BJ Dwarshuis,4.0,0,48,0,12.0,8.0,4.0,2.0,2,0,Brisbane Heat,Sydney Sixers,1023609,186,BBL06,15
2181,4,WER Somerville,4.0,0,35,0,8.75,8.0,4.0,1.0,0,0,Brisbane Heat,Sydney Sixers,1023609,186,BBL06,15
2182,5,SA Abbott,4.0,0,38,3,9.5,8.0,1.0,3.0,1,0,Brisbane Heat,Sydney Sixers,1023609,186,BBL06,15
2183,1,S Badree,4.0,0,30,1,7.5,10.0,2.0,1.0,0,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2184,2,MT Steketee,3.0,0,45,0,15.0,5.0,5.0,3.0,1,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2185,3,JD Wildermuth,2.0,0,16,1,8.0,5.0,1.0,1.0,0,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2186,4,BCJ Cutting,3.4,0,44,2,12.0,5.0,5.0,1.0,3,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2187,5,ND Buchanan,3.0,0,29,1,9.66,6.0,1.0,2.0,0,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2188,6,MJ Swepson,4.0,0,25,2,6.25,8.0,1.0,0.0,1,0,Sydney Sixers,Brisbane Heat,1023609,186,BBL06,15
2189,1,CJ Green,4.0,0,26,2,6.5,,,,0,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2190,2,PJ Cummins,4.0,0,38,1,9.5,,,,1,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2191,3,AD Russell,1.0,0,10,0,10.0,,,,0,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2192,4,GS Sandhu,3.0,0,37,0,12.33,,,,1,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2193,5,SR Watson,4.0,0,23,3,5.75,,,,2,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2194,6,Fawad Ahmed,4.0,0,30,2,7.5,,,,0,0,Melbourne Stars,Sydney Thunder,1023611,187,BBL06,16
2195,1,MA Beer,3.0,0,21,0,7.0,,,,1,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2196,2,BW Hilfenhaus,4.0,0,39,2,9.75,,,,3,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2197,3,GJ Maxwell,1.0,0,15,0,15.0,,,,0,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2198,4,SM Boland,4.0,0,29,1,7.25,,,,1,1,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2199,5,A Zampa,4.0,0,19,1,4.75,,,,1,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2200,6,JP Faulkner,3.0,0,25,0,8.33,,,,1,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2201,7,MP Stoinis,1.0,0,10,0,10.0,,,,0,0,Sydney Thunder,Melbourne Stars,1023611,187,BBL06,16
2202,1,MT Steketee,4.0,0,31,1,7.75,,,,1,0,Perth Scorchers,Brisbane Heat,1023613,188,BBL06,17
2203,2,JD Wildermuth,4.0,0,32,1,8.0,,,,0,0,Perth Scorchers,Brisbane Heat,1023613,188,BBL06,17
2204,3,ND Buchanan,4.0,0,42,2,10.5,,,,4,0,Perth Scorchers,Brisbane Heat,1023613,188,BBL06,17
2205,4,BCJ Cutting,4.0,0,34,0,8.5,,,,0,0,Perth Scorchers,Brisbane Heat,1023613,188,BBL06,17
2206,5,MJ Swepson,4.0,0,27,2,6.75,,,,0,0,Perth Scorchers,Brisbane Heat,1023613,188,BBL06,17
2207,1,DJ Willey,2.0,0,30,1,15.0,,,,0,1,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2208,2,AJ Turner,1.0,0,3,0,3.0,,,,0,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2209,3,AC Agar,3.4,0,36,0,9.81,,,,0,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2210,4,AJ Tye,3.0,0,30,0,10.0,,,,0,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2211,5,JA Richardson,1.0,0,14,0,14.0,,,,1,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2212,6,MG Johnson,2.0,0,23,0,11.5,,,,0,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2213,7,MR Marsh,2.0,0,32,0,16.0,,,,0,0,Brisbane Heat,Perth Scorchers,1023613,188,BBL06,17
2214,1,B Stanlake,4.0,0,39,2,9.75,,,,1,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2215,2,TM Head,1.0,0,5,1,5.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2216,3,TD Andrews,3.0,0,23,0,7.66,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2217,4,CJ Jordan,4.0,0,24,3,6.0,,,,1,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2218,5,LN O'Connor,4.0,0,36,0,9.0,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2219,6,B Laughlin,4.0,0,33,2,8.25,,,,0,0,Hobart Hurricanes,Adelaide Strikers,1023615,189,BBL06,18
2220,1,SCJ Broad,4.0,0,37,2,9.25,,,,1,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2221,2,BJ Webster,2.0,0,20,0,10.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2222,3,DT Christian,4.0,0,24,2,6.0,,,,2,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2223,4,HP Kingston,3.0,0,32,1,10.66,,,,1,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2224,5,CJ Boyce,2.2,0,20,0,8.57,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2225,6,CA Rose,1.0,0,11,0,11.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2226,7,DJM Short,2.0,0,18,0,9.0,,,,0,0,Adelaide Strikers,Hobart Hurricanes,1023615,189,BBL06,18
2227,1,TLW Cooper,2.0,0,26,0,13.0,,,,0,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2228,2,JL Pattinson,4.0,0,44,3,11.0,,,,1,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2229,3,CP Tremain,4.0,0,40,0,10.0,,,,1,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2230,4,SP Narine,4.0,0,37,1,9.25,,,,0,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2231,5,TL Lawford,2.0,0,16,1,8.0,,,,0,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2232,6,GB Hogg,4.0,0,33,0,8.25,,,,0,0,Melbourne Stars,Melbourne Renegades,1023617,190,BBL06,19
2233,1,MA Beer,4.0,0,32,3,8.0,,,,0,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2234,2,BW Hilfenhaus,4.0,0,32,1,8.0,,,,2,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2235,3,SM Boland,4.0,0,36,2,9.0,,,,0,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2236,4,JP Faulkner,3.0,0,21,0,7.0,,,,0,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2237,5,A Zampa,4.0,0,19,3,4.75,,,,0,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2238,6,GJ Maxwell,1.0,0,10,0,10.0,,,,0,0,Melbourne Renegades,Melbourne Stars,1023617,190,BBL06,19
2239,1,CJ McKay,2.0,0,10,1,5.0,,,,0,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2240,2,PJ Cummins,4.0,0,36,2,9.0,,,,1,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2241,3,CR Brathwaite,3.0,0,31,2,10.33,,,,1,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2242,4,SR Watson,4.0,0,30,0,7.5,,,,1,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2243,5,CJ Green,3.0,0,32,0,10.66,,,,0,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2244,6,Fawad Ahmed,4.0,0,19,0,4.75,,,,0,0,Hobart Hurricanes,Sydney Thunder,1023619,191,BBL06,20
2245,1,CA Rose,2.0,0,22,0,11.0,,,,0,0,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2246,2,SCJ Broad,4.0,0,23,1,5.75,,,,0,0,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2247,3,DT Christian,4.0,0,43,1,10.75,,,,0,0,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2248,4,SW Tait,2.0,0,32,0,16.0,,,,0,1,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2249,5,CJ Boyce,3.5,0,28,2,7.3,,,,0,0,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2250,6,DJM Short,1.0,0,10,0,10.0,,,,0,0,Sydney Thunder,Hobart Hurricanes,1023619,191,BBL06,20
2251,1,JM Bird,4.0,0,39,1,9.75,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2252,2,BJ Dwarshuis,4.0,0,35,3,8.75,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2253,3,SA Abbott,4.0,0,34,1,8.5,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2254,4,NM Lyon,3.0,0,24,0,8.0,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2255,5,NJ Maddinson,1.0,0,9,0,9.0,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2256,6,J Botha,4.0,0,28,1,7.0,,,,0,0,Melbourne Renegades,Sydney Sixers,1023621,192,BBL06,21
2257,1,TLW Cooper,1.0,0,1,0,1.0,,,,0,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2258,2,JL Pattinson,2.3,0,36,0,14.4,,,,2,1,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2259,3,SP Narine,4.0,0,30,2,7.5,,,,1,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2260,4,CP Tremain,3.0,0,38,0,12.66,,,,0,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2261,5,GB Hogg,4.0,0,32,0,8.0,,,,0,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2262,6,NLTC Perera,4.0,0,26,2,6.5,,,,0,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2263,7,MW Short,1.0,0,6,0,6.0,,,,0,0,Sydney Sixers,Melbourne Renegades,1023621,192,BBL06,21
2264,1,MA Beer,4.0,0,30,0,7.5,,,,0,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2265,2,BW Hilfenhaus,3.0,0,21,2,7.0,,,,2,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2266,3,SM Boland,4.0,0,30,4,7.5,,,,1,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2267,4,MP Stoinis,4.0,0,28,0,7.0,,,,1,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2268,5,L Bowe,3.0,0,21,1,7.0,,,,1,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2269,6,EP Gulbis,2.0,0,15,0,7.5,,,,0,0,Adelaide Strikers,Melbourne Stars,1023623,193,BBL06,22
2270,1,WA Agar,3.0,0,36,0,12.0,,,,3,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2271,2,BR Dunk,2.0,0,20,1,10.0,,,,0,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2272,3,KR Smith,1.0,0,7,0,7.0,,,,0,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2273,4,B Laughlin,4.0,0,19,3,4.75,,,,0,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2274,5,MG Neser,3.3,0,25,1,7.14,,,,1,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2275,6,IS Sodhi,4.0,0,25,2,6.25,,,,0,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2276,7,KA Pollard,2.0,0,17,0,8.5,,,,0,0,Melbourne Stars,Adelaide Strikers,1023623,193,BBL06,22
2277,1,TS Mills,4.0,0,30,0,7.5,,,,1,1,Perth Scorchers,Brisbane Heat,1023625,194,BBL06,23
2278,2,MT Steketee,4.0,0,32,2,8.0,,,,4,0,Perth Scorchers,Brisbane Heat,1023625,194,BBL06,23
2279,3,JD Wildermuth,4.0,0,29,1,7.25,,,,1,0,Perth Scorchers,Brisbane Heat,1023625,194,BBL06,23
2280,4,MJ Swepson,4.0,0,22,2,5.5,,,,0,0,Perth Scorchers,Brisbane Heat,1023625,194,BBL06,23
2281,5,BCJ Cutting,4.0,0,40,0,10.0,,,,1,0,Perth Scorchers,Brisbane Heat,1023625,194,BBL06,23
2282,1,MG Johnson,4.0,1,25,2,6.25,,,,0,0,Brisbane Heat,Perth Scorchers,1023625,194,BBL06,23
